delivery_id,supplier_id,component_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,delivery_status,month,is_late,late_days,is_partial,delay_bucket,supplier_name,country,category
D0009626,S013,C0240,2024-03-01,2024-04-25,2024-04-25,323,323,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Nozzles/Capillaries
D0004127,S005,C0090,2024-03-01,2024-03-23,,13331,13331,Unknown,2024-03,0,,0,Undelivered (open),Silicon Precision Works,Singapore,Bonding Wire (Au/Cu)
D0009511,S009,C0236,2024-03-01,2024-03-20,2024-03-21,493,493,Delayed,2024-03,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Nozzles/Capillaries
D0001914,S009,C0047,2024-03-01,2024-04-08,2024-04-08,9158,9158,On-Time,2024-04,0,0.0,0,On-time,United Semiconductor Parts,United States,Leadframes
D0004218,S003,C0092,2024-03-01,2024-04-12,2024-04-13,1426,1426,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Mold Compound
D0006683,S011,C0158,2024-03-01,2024-03-28,2024-03-28,17415,17415,On-Time,2024-03,0,0.0,0,On-time,Ase Materials Division,Japan,Solder Balls/Spheres
D0002894,S001,C0065,2024-03-01,2024-04-10,2024-04-11,17466,17466,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Leadframes
D0000002,S018,C0001,2024-03-01,2024-05-15,2024-05-15,22,22,On-Time,2024-05,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Silicon Wafers
D0003309,S007,C0073,2024-03-01,2024-04-05,2024-04-05,12902,12902,On-Time,2024-04,0,0.0,0,On-time,Globaltest Equipment,China,Bonding Wire (Au/Cu)
D0004669,S011,C0104,2024-03-01,2024-04-10,2024-04-10,2987,2987,On-Time,2024-04,0,0.0,0,On-time,Ase Materials Division,Japan,Mold Compound
D0002615,S001,C0060,2024-03-01,2024-03-25,2024-03-26,19337,19337,Delayed,2024-03,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Leadframes
D0000752,S003,C0024,2024-03-01,2024-04-03,2024-04-05,3949,3949,Delayed,2024-04,1,2.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Organic Substrates
D0007235,S016,C0168,2024-03-01,2024-04-01,2024-04-01,21986,21986,On-Time,2024-04,0,0.0,0,On-time,Amkor Assembly Supplies,China,Solder Balls/Spheres
D0008936,S001,C0218,2024-03-01,2024-03-18,2024-03-19,5780,5780,Delayed,2024-03,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Carrier Tapes/Trays
D0009165,S013,C0224,2024-03-01,2024-04-01,2024-04-02,909,909,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Hanwa Leadframes,Malaysia,Nozzles/Capillaries
D0008670,S012,C0212,2024-03-01,2024-03-16,2024-03-16,13222,13222,On-Time,2024-03,0,0.0,0,On-time,Spil Components Ltd.,Singapore,Carrier Tapes/Trays
D0003068,S012,C0068,2024-03-01,2024-03-27,2024-03-28,8056,8056,Delayed,2024-03,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Leadframes
D0006791,S004,C0160,2024-03-01,2024-04-09,2024-04-23,13606,13606,Delayed,2024-04,1,14.0,0,Severe delay (14d+),Korea Probe Solutions,Korea,Solder Balls/Spheres
D0003802,S006,C0083,2024-03-04,2024-04-09,2024-04-09,12990,12990,On-Time,2024-04,0,0.0,0,On-time,Tokyo Wafertech,Korea,Bonding Wire (Au/Cu)
D0001915,S020,C0047,2024-03-04,2024-04-10,2024-04-10,14254,13969,Partial,2024-04,0,0.0,1,Partial fulfillment,Nanotech Packaging Taiwan,Malaysia,Leadframes
D0001489,S011,C0039,2024-03-04,2024-04-11,2024-04-12,1813,1813,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Organic Substrates
D0007350,S008,C0170,2024-03-04,2024-03-30,2024-03-31,10667,10667,Delayed,2024-03,1,1.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Solder Balls/Spheres
D0000852,S013,C0026,2024-03-04,2024-04-24,2024-04-24,12013,12013,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Organic Substrates
D0005038,S003,C0114,2024-03-04,2024-05-03,2024-05-04,1493,1493,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Die Attach Film/Paste
D0004785,S011,C0107,2024-03-04,2024-04-07,2024-04-07,1076,1076,On-Time,2024-04,0,0.0,0,On-time,Ase Materials Division,Japan,Mold Compound
D0009423,S003,C0233,2024-03-04,2024-04-12,2024-04-14,192,192,Delayed,2024-04,1,2.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Nozzles/Capillaries
D0004860,S001,C0109,2024-03-04,2024-04-23,2024-04-24,4899,4899,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Mold Compound
D0005104,S005,C0116,2024-03-04,2024-04-11,2024-04-12,3969,3969,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Die Attach Film/Paste
D0004402,S006,C0097,2024-03-04,2024-04-20,2024-04-21,15154,15154,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Tokyo Wafertech,Korea,Mold Compound
D0001749,S014,C0044,2024-03-04,2024-04-05,2024-04-06,13823,10612,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Leadframes
D0000597,S012,C0021,2024-03-04,2024-04-10,2024-04-11,5921,5921,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Organic Substrates
D0001591,S002,C0041,2024-03-04,2024-04-16,2024-04-16,2653,2653,On-Time,2024-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Organic Substrates
D0001639,S011,C0042,2024-03-04,2024-04-02,2024-04-03,4112,4112,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Organic Substrates
D0002284,S008,C0054,2024-03-04,2024-04-11,2024-04-11,14498,14498,On-Time,2024-04,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Leadframes
D0002562,S018,C0059,2024-03-04,2024-04-13,2024-04-13,20777,20777,On-Time,2024-04,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Leadframes
D0005337,S011,C0123,2024-03-04,2024-04-02,2024-04-02,2177,2177,On-Time,2024-04,0,0.0,0,On-time,Ase Materials Division,Japan,Die Attach Film/Paste
D0001381,S005,C0037,2024-03-04,2024-04-19,2024-04-19,3640,3640,On-Time,2024-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Organic Substrates
D0000802,S020,C0025,2024-03-04,2024-04-16,2024-04-16,2859,2859,On-Time,2024-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Organic Substrates
D0001138,S004,C0032,2024-03-04,2024-04-01,2024-04-01,13739,13739,On-Time,2024-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Organic Substrates
D0004670,S015,C0104,2024-03-04,2024-04-12,2024-04-12,3199,3199,On-Time,2024-04,0,0.0,0,On-time,K&S Precision Tools,Korea,Mold Compound
D0009141,S008,C0223,2024-03-04,2024-04-29,2024-04-30,569,569,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Nozzles/Capillaries
D0005170,S016,C0118,2024-03-05,2024-04-30,2024-05-01,1902,1902,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Die Attach Film/Paste
D0002177,S009,C0052,2024-03-05,2024-04-05,2024-04-05,10108,10108,On-Time,2024-04,0,0.0,0,On-time,United Semiconductor Parts,United States,Leadframes
D0008893,S002,C0217,2024-03-05,2024-04-14,2024-04-14,20205,20205,On-Time,2024-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Carrier Tapes/Trays
D0002724,S016,C0062,2024-03-05,2024-03-28,,9670,9670,Unknown,2024-03,0,,0,Undelivered (open),Amkor Assembly Supplies,China,Leadframes
D0006228,S004,C0149,2024-03-05,2024-04-10,2024-04-10,3056,3056,On-Time,2024-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Underfill/Epoxy
D0008546,S009,C0209,2024-03-05,2024-03-23,2024-03-26,29319,29319,Delayed,2024-03,1,3.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Carrier Tapes/Trays
D0007519,S004,C0173,2024-03-05,2024-04-05,2024-04-05,38513,38513,On-Time,2024-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Solder Balls/Spheres
D0008587,S012,C0210,2024-03-05,2024-03-31,2024-03-31,11751,11751,On-Time,2024-03,0,0.0,0,On-time,Spil Components Ltd.,Singapore,Carrier Tapes/Trays
D0000501,S015,C0019,2024-03-05,2024-04-20,2024-04-20,2691,2691,On-Time,2024-04,0,0.0,0,On-time,K&S Precision Tools,Korea,Organic Substrates
D0008499,S005,C0208,2024-03-05,2024-03-24,2024-03-24,7384,7384,On-Time,2024-03,0,0.0,0,On-time,Silicon Precision Works,Singapore,Carrier Tapes/Trays
D0006899,S015,C0162,2024-03-05,2024-04-04,2024-04-04,18291,18291,On-Time,2024-04,0,0.0,0,On-time,K&S Precision Tools,Korea,Solder Balls/Spheres
D0006959,S016,C0163,2024-03-05,2024-03-31,2024-03-31,27693,24120,Partial,2024-03,0,0.0,1,Partial fulfillment,Amkor Assembly Supplies,China,Solder Balls/Spheres
D0000168,S005,C0010,2024-03-05,2024-04-04,2024-04-04,46,46,On-Time,2024-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Silicon Wafers
D0001288,S013,C0035,2024-03-05,2024-04-14,2024-04-14,4125,4125,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Organic Substrates
D0009225,S011,C0226,2024-03-06,2024-05-10,2024-05-10,198,198,On-Time,2024-05,0,0.0,0,On-time,Ase Materials Division,Japan,Nozzles/Capillaries
D0002013,S004,C0049,2024-03-06,2024-04-01,2024-04-01,8295,8295,On-Time,2024-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Leadframes
D0001532,S006,C0040,2024-03-06,2024-04-26,2024-05-09,1295,1295,Delayed,2024-04,1,13.0,0,Moderate delay (1–13d),Tokyo Wafertech,Korea,Organic Substrates
D0004079,S006,C0089,2024-03-06,2024-04-06,2024-04-06,4883,4883,On-Time,2024-04,0,0.0,0,On-time,Tokyo Wafertech,Korea,Bonding Wire (Au/Cu)
D0006844,S001,C0161,2024-03-06,2024-03-26,2024-03-27,18885,18885,Delayed,2024-03,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Solder Balls/Spheres
D0003602,S003,C0079,2024-03-06,2024-04-14,2024-04-14,6838,6838,On-Time,2024-04,0,0.0,0,On-time,Taiwan Advanced Materials,United States,Bonding Wire (Au/Cu)
D0000753,S008,C0024,2024-03-06,2024-04-09,2024-04-10,3101,3101,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Organic Substrates
D0008126,S004,C0199,2024-03-06,2024-03-26,2024-03-26,12306,12306,On-Time,2024-03,0,0.0,0,On-time,Korea Probe Solutions,Korea,Carrier Tapes/Trays
D0003259,S006,C0072,2024-03-06,2024-04-26,2024-04-26,4055,4055,On-Time,2024-04,0,0.0,0,On-time,Tokyo Wafertech,Korea,Bonding Wire (Au/Cu)
D0001434,S020,C0038,2024-03-06,2024-04-09,2024-04-09,4563,4563,On-Time,2024-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Organic Substrates
D0007121,S013,C0166,2024-03-06,2024-04-08,2024-04-08,23115,23115,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Solder Balls/Spheres
D0003166,S015,C0070,2024-03-06,2024-04-18,2024-04-18,3201,3201,On-Time,2024-04,0,0.0,0,On-time,K&S Precision Tools,Korea,Bonding Wire (Au/Cu)
D0001696,S020,C0043,2024-03-06,2024-04-16,2024-04-16,6412,6412,On-Time,2024-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Organic Substrates
D0006738,S016,C0159,2024-03-07,2024-04-14,2024-04-14,3935,3935,On-Time,2024-04,0,0.0,0,On-time,Amkor Assembly Supplies,China,Solder Balls/Spheres
D0005473,S015,C0127,2024-03-07,2024-05-02,,2190,2190,Unknown,2024-05,0,,0,Undelivered (open),K&S Precision Tools,Korea,Die Attach Film/Paste
D0006092,S016,C0145,2024-03-07,2024-05-01,2024-05-02,2285,2285,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Underfill/Epoxy
D0004254,S005,C0093,2024-03-07,2024-04-17,2024-04-18,3568,3568,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Mold Compound
D0006477,S018,C0154,2024-03-07,2024-04-30,2024-04-30,18822,18822,On-Time,2024-04,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Solder Balls/Spheres
D0007404,S020,C0171,2024-03-07,2024-04-11,2024-04-11,27916,27916,On-Time,2024-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Solder Balls/Spheres
D0004713,S016,C0105,2024-03-07,2024-04-12,2024-04-13,2422,2422,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Mold Compound
D0006792,S014,C0160,2024-03-07,2024-04-16,2024-04-17,23206,23206,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Solder Balls/Spheres
D0008761,S012,C0214,2024-03-07,2024-04-03,2024-04-05,37883,37883,Delayed,2024-04,1,2.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Carrier Tapes/Trays
D0005800,S003,C0137,2024-03-07,2024-05-06,2024-05-06,2385,2385,On-Time,2024-05,0,0.0,0,On-time,Taiwan Advanced Materials,United States,Underfill/Epoxy
D0007067,S008,C0165,2024-03-07,2024-04-18,2024-04-18,29998,29998,On-Time,2024-04,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Solder Balls/Spheres
D0002508,S005,C0058,2024-03-07,2024-04-08,2024-04-09,9054,9054,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Leadframes
D0004440,S011,C0098,2024-03-07,2024-04-15,2024-04-15,2025,2025,On-Time,2024-04,0,0.0,0,On-time,Ase Materials Division,Japan,Mold Compound
D0004594,S005,C0102,2024-03-07,2024-04-12,2024-04-12,4398,4398,On-Time,2024-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Mold Compound
D0007946,S018,C0195,2024-03-07,2024-04-06,2024-04-06,13157,13157,On-Time,2024-04,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Carrier Tapes/Trays
D0007236,S016,C0168,2024-03-07,2024-04-09,2024-04-09,21990,20818,Partial,2024-04,0,0.0,1,Partial fulfillment,Amkor Assembly Supplies,China,Solder Balls/Spheres
D0003449,S016,C0076,2024-03-07,2024-04-19,2024-04-21,8819,8819,Delayed,2024-04,1,2.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Bonding Wire (Au/Cu)
D0000091,S008,C0006,2024-03-07,2024-04-22,2024-04-23,40,40,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Silicon Wafers
D0009279,S009,C0228,2024-03-07,2024-04-25,2024-04-26,534,534,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Nozzles/Capillaries
D0009253,S020,C0227,2024-03-07,2024-04-13,2024-04-13,351,333,Partial,2024-04,0,0.0,1,Partial fulfillment,Nanotech Packaging Taiwan,Malaysia,Nozzles/Capillaries
D0003946,S008,C0086,2024-03-07,2024-03-28,2024-03-30,13192,13192,Delayed,2024-03,1,2.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Bonding Wire (Au/Cu)
D0009020,S005,C0220,2024-03-07,2024-04-08,2024-04-08,9587,9587,On-Time,2024-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Carrier Tapes/Trays
D0007571,S016,C0174,2024-03-07,2024-04-16,2024-04-16,33574,33574,On-Time,2024-04,0,0.0,0,On-time,Amkor Assembly Supplies,China,Solder Balls/Spheres
D0007466,S013,C0172,2024-03-08,2024-04-12,2024-04-13,8610,8610,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Hanwa Leadframes,Malaysia,Solder Balls/Spheres
D0000397,S008,C0017,2024-03-08,2024-04-07,2024-04-08,5744,5744,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Organic Substrates
D0001963,S013,C0048,2024-03-08,2024-04-29,2024-04-29,12211,12211,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Leadframes
D0002832,S005,C0064,2024-03-08,2024-04-05,2024-04-06,12968,12968,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Leadframes
D0009542,S009,C0237,2024-03-08,2024-04-22,2024-04-22,704,704,On-Time,2024-04,0,0.0,0,On-time,United Semiconductor Parts,United States,Nozzles/Capillaries
D0009627,S002,C0240,2024-03-08,2024-05-07,2024-05-08,233,233,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Formotech Packaging,Malaysia,Nozzles/Capillaries
D0008293,S012,C0203,2024-03-08,2024-04-01,2024-04-04,28619,28619,Delayed,2024-04,1,3.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Carrier Tapes/Trays
D0005606,S002,C0131,2024-03-08,2024-04-11,2024-04-11,2425,2425,On-Time,2024-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Die Attach Film/Paste
D0008253,S009,C0202,2024-03-08,2024-04-06,2024-04-08,13226,13226,Delayed,2024-04,1,2.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Carrier Tapes/Trays
D0003310,S004,C0073,2024-03-08,2024-04-13,2024-04-13,4590,4590,On-Time,2024-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Bonding Wire (Au/Cu)
D0004554,S012,C0101,2024-03-08,2024-04-30,2024-04-30,2146,2146,On-Time,2024-04,0,0.0,0,On-time,Spil Components Ltd.,Singapore,Mold Compound
D0006265,S016,C0150,2024-03-08,2024-04-20,2024-04-20,25595,25595,On-Time,2024-04,0,0.0,0,On-time,Amkor Assembly Supplies,China,Solder Balls/Spheres
D0008374,S013,C0205,2024-03-08,2024-04-10,2024-04-10,11774,11774,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Carrier Tapes/Trays
D0000900,S015,C0027,2024-03-08,2024-04-30,2024-04-30,8000,8000,On-Time,2024-04,0,0.0,0,On-time,K&S Precision Tools,Korea,Organic Substrates
D0008041,S001,C0197,2024-03-08,2024-04-02,2024-04-03,14471,12439,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Carrier Tapes/Trays
D0003903,S014,C0085,2024-03-08,2024-04-03,2024-04-17,9066,9066,Delayed,2024-04,1,14.0,0,Severe delay (14d+),Hitachi Bonding Wires,Germany,Bonding Wire (Au/Cu)
D0006195,S015,C0148,2024-03-08,2024-04-09,2024-04-10,4142,4142,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),K&S Precision Tools,Korea,Underfill/Epoxy
D0006163,S011,C0147,2024-03-08,2024-05-31,2024-05-31,1433,1433,On-Time,2024-05,0,0.0,0,On-time,Ase Materials Division,Japan,Underfill/Epoxy
D0003206,S003,C0071,2024-03-08,2024-04-11,2024-04-12,13542,13542,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Bonding Wire (Au/Cu)
D0004900,S008,C0110,2024-03-08,2024-04-14,2024-04-16,7358,7358,Delayed,2024-04,1,2.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Mold Compound
D0004628,S011,C0103,2024-03-08,2024-04-17,,3290,2726,Unknown,2024-04,0,,0,Undelivered (open),Ase Materials Division,Japan,Mold Compound
D0001139,S008,C0032,2024-03-11,2024-04-08,2024-04-08,7346,7346,On-Time,2024-04,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Organic Substrates
D0007520,S011,C0173,2024-03-11,2024-04-12,2024-04-13,17658,17658,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Solder Balls/Spheres
D0007294,S016,C0169,2024-03-11,2024-04-08,2024-04-09,24666,24666,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Solder Balls/Spheres
D0000948,S015,C0028,2024-03-11,2024-05-05,2024-05-05,1812,1812,On-Time,2024-05,0,0.0,0,On-time,K&S Precision Tools,Korea,Organic Substrates
D0007016,S004,C0164,2024-03-11,2024-04-23,2024-04-23,7416,7416,On-Time,2024-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Solder Balls/Spheres
D0000901,S015,C0027,2024-03-11,2024-05-01,2024-05-02,2187,2187,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),K&S Precision Tools,Korea,Organic Substrates
D0006055,S008,C0144,2024-03-11,2024-04-29,2024-04-29,3774,3774,On-Time,2024-04,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Underfill/Epoxy
D0002563,S004,C0059,2024-03-11,2024-04-21,2024-04-22,21774,21774,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Leadframes
D0004255,S004,C0093,2024-03-11,2024-04-19,2024-04-19,1464,1464,On-Time,2024-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Mold Compound
D0004555,S005,C0101,2024-03-11,2024-05-03,2024-05-03,1452,1452,On-Time,2024-05,0,0.0,0,On-time,Silicon Precision Works,Singapore,Mold Compound
D0009453,S018,C0234,2024-03-11,2024-04-27,2024-04-27,223,223,On-Time,2024-04,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Nozzles/Capillaries
D0005572,S005,C0130,2024-03-11,2024-04-28,2024-04-28,3086,3086,On-Time,2024-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Die Attach Film/Paste
D0001043,S013,C0030,2024-03-11,2024-04-18,2024-04-18,6858,6858,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Organic Substrates
D0006478,S013,C0154,2024-03-11,2024-05-03,2024-05-04,13186,13186,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Hanwa Leadframes,Malaysia,Solder Balls/Spheres
D0003751,S014,C0082,2024-03-11,2024-04-29,2024-04-29,6444,6444,On-Time,2024-04,0,0.0,0,On-time,Hitachi Bonding Wires,Germany,Bonding Wire (Au/Cu)
D0007903,S007,C0194,2024-03-11,2024-04-12,2024-04-12,12244,12244,On-Time,2024-04,0,0.0,0,On-time,Globaltest Equipment,China,Carrier Tapes/Trays
D0002895,S004,C0065,2024-03-11,2024-04-23,2024-04-23,26387,26387,On-Time,2024-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Leadframes
D0008629,S015,C0211,2024-03-11,2024-04-06,2024-04-06,25016,25016,On-Time,2024-04,0,0.0,0,On-time,K&S Precision Tools,Korea,Carrier Tapes/Trays
D0000994,S015,C0029,2024-03-12,2024-04-21,2024-04-22,4757,4757,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),K&S Precision Tools,Korea,Organic Substrates
D0006365,S016,C0152,2024-03-12,2024-04-03,2024-04-04,27965,27965,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Solder Balls/Spheres
D0006423,S014,C0153,2024-03-12,2024-04-11,2024-04-12,13639,13639,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Solder Balls/Spheres
D0006229,S004,C0149,2024-03-12,2024-04-16,2024-04-17,4729,4729,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Underfill/Epoxy
D0001697,S016,C0043,2024-03-12,2024-04-23,2024-04-23,4969,4969,On-Time,2024-04,0,0.0,0,On-time,Amkor Assembly Supplies,China,Organic Substrates
D0005270,S005,C0121,2024-03-12,2024-05-23,2024-05-23,1289,1289,On-Time,2024-05,0,0.0,0,On-time,Silicon Precision Works,Singapore,Die Attach Film/Paste
D0007068,S002,C0165,2024-03-12,2024-04-23,2024-04-23,11459,11459,On-Time,2024-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Solder Balls/Spheres
D0006637,S013,C0157,2024-03-12,2024-04-10,2024-04-10,12824,12824,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Solder Balls/Spheres
D0008805,S012,C0215,2024-03-12,2024-03-30,2024-03-31,22801,22801,Delayed,2024-03,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Carrier Tapes/Trays
